NAME,SMILES,Set,Obs,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,NRS,nRingAtoms,nR05,nR06,nR09,nR10,D/Dtr05,D/Dtr06,X3,X4,X2v,X4v,X2sol,X5sol,RDCHI,Eta_C,Eta_F,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCar,nCbH,nCb-,nCconj,nR=Cs,nRCONHR,nArCONHR,nCONN,nArNHR,nArOR,nCR2X2,nCRX3,nArX,nPyrazoles,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-033,C-034,C-040,C-041,C-043,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-060,N-067,N-070,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SdO,SaaO,SsF,SsCl,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-S],B03[N-F],B03[O-O],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[O-F],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[C-F],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-O],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[C-Cl],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),LOGP99,ESOL,SAacc,SAdon,Vx,SAscore
585,Cc1cc2ccccc2n1CCNC(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Train,0,6.571094746,8,40,4,1,16,2,1,0,9,35.55555556,44.44444444,4.444444444,2.222222222,13.33333333,5,9,4,1,2,2,15,1,2,1,0,70.52384172,190.3708135,10.1179719,7.818644282,6.546629717,3.114465465,10.17094948,5.308726861,3.860706306,24.9559896,32.34041177,-3,3,0,0,0,0,14,7,5,1,0,0,1,0,0,0,0,2,0,0,0,8,1,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,2,1,0,0,0,12,0,0,3,0,0,1,0,0,0,1,1,0,0,0,1.865310526,0.353294123,0,10.28832016,0,-1.003967834,-2.824483658,1.904351247,-10.00504353,2.392019794,0,0,1.905648148,12.22496803,0,77.56624966,0,2,0,8,0,1,4,2,1,0,0,1,0,0,0.037643141,-0.007839709,-1.003967834,-1.523404578,2.392019794,0,12.92770828,-5.002521765,1.865310526,0.315650983,0,1.94401423,0,-1.003967834,0.915625394,-5.002521765,0,0,0,0,12.22496803,0,12.92770828,3,7,0,90,0,0,0,36,0,0,66,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,5,1,0,0,0,26,7,1,0,6,0,1,0,0,6,4,3,0,12,0,1,0,0,0,0,0,0,0,20,6,3,0,12,0,0,0,0,0,0,0,0,0,8,3,0,18,0,0,1,0,0,0,0,0,12,4,2,0,0,0,0,0,6,0,0,6,3,4,0,6,0,0,0,0,0,0,0,15,3,2,0,6,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,18,0,0,0,12,0,0,0,0,0,0,4.169925001,-0.268163501,34.03,34.03,5.41732002,-5.918432593,132.9163573,18.01075068,435.3322259,3.460771366
586,CCC(=O)NC(Nc1cc(C)ccn1)(C(F)(F)F)C(F)(F)F,Train,0,6.981312366,9,26,4,1,13,3,1,0,10,37.14285714,34.28571429,8.571428571,2.857142857,17.14285714,6,6,1,1,0,1,6,0,1,0,0,0,86.27113997,6.947302162,5.410197642,4.490680088,1.569590831,7.223684898,2.269529006,2.936686041,20.45637066,23.30779837,-6.25,4,2,0,0,0,5,0,0,0,0,1,0,0,1,0,0,2,0,0,1,10,2,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,6,2,0,1,2,0,0,1,0,0,1,1,0,0,0,0,2.609224826,-0.544805524,0,3.45814555,0,-1.407589758,-0.260536948,0,-16.28085412,2.273417423,0,3.42212774,0,11.20638952,0,78.77448129,0,1,0,3,0,1,2,0,2,0,0,0,0,0,-0.544805524,1.004297525,-1.407589758,-0.66106198,0.988000756,0,13.12908022,-5.831839097,1.472560941,-0.544805524,0,1.40144983,0,-1.407589758,0.400525033,-4.617175926,0,0,3.42212774,0,11.20638952,0,13.12908022,8,12,0,66,0,0,0,30,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,10,8,1,0,6,2,1,0,0,6,7,2,0,6,0,0,0,0,12,0,0,0,0,8,7,2,0,12,0,1,1,0,0,0,0,0,9,4,1,0,12,0,0,0,6,0,6,0,0,8,3,1,0,18,0,0,1,0,0,0,0,1,2,0,12,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.527626838,54.02,54.02,3.149019964,-3.935030247,167.7126376,36.02150137,329.3189369,3.705224697
587,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cccn(Cc2ccccc2Cl)c1=O,Train,0,7.323200244,9,44,4,4,13,2,2,1,11,28.88888889,46.66666667,4.444444444,4.444444444,15.55555556,3,8,3,3,0,3,18,0,3,0,0,0,343.2565311,11.11615406,8.502523571,7.102207118,3.065320019,11.8387301,5.767388487,4.033405496,27.16422737,39.65912815,-2,2,0,0,0,0,12,7,5,6,2,1,0,0,0,0,0,2,1,0,0,10,0,0,0,0,1,0,0,0,2,3,2,0,0,0,0,0,0,2,0,0,0,11,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0.001396215,3.827340634,7.287768557,0,-2.421831354,-2.989709567,0,-10.14850744,1.948165925,1.142268519,0,0,25.18316309,0,78.05346732,6.060922547,1,3,7,0,3,5,0,1,1,0,0,0,0,0.001396215,-0.060754377,-1.156520744,-1.590910073,1.948165925,1.142268519,13.00891122,-5.07425372,0,0.001396215,1.369518685,1.689169422,0,-0.467107426,0.570853908,-5.07425372,0,0,0,0,12.66769889,0,13.00891122,4,12,0,84,12,4,0,96,14,0,66,78,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,0,5,2,0,0,0,27,6,2,0,6,0,2,0,0,6,8,7,0,12,3,0,0,0,0,0,0,0,0,19,6,5,0,12,1,1,2,0,0,1,0,0,0,4,7,0,12,2,0,0,6,0,0,0,0,21,3,8,0,6,2,0,0,0,0,0,0,4,5,0,6,2,0,0,0,0,6,0,13,5,5,0,12,0,0,0,0,0,0,1,1,0,6,1,0,6,0,6,12,0,0,0,12,2,0,0,0,0,0,4.087462841,-0.247799829,51.1,51.1,5.798599966,-6.149152683,161.1855983,18.01075068,474.5348837,3.765754259
588,CC(NC(=O)NCc1cccnc1)(C(F)(F)F)C(F)(F)F,Train,0,6.963030073,8,25,3,1,11,3,1,0,10,34.375,34.375,9.375,3.125,18.75,5,6,1,1,0,1,6,0,1,0,0,0,85.2998557,6.859829283,4.532392792,4.289469229,1.258741517,6.951342146,1.954768103,3.031894353,17.96082309,21.15612866,-6.25,3,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,2,0,0,1,10,1,0,0,0,1,0,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,4,0,2,0,3,0,1,0,0,0,2,0,0,0,0,-0.142209625,-0.258464664,0,5.741463064,0,-1.587034203,0.424417045,0,-15.70158124,2.831863426,0,3.68401703,0,11.28270125,0,75.30816125,0,1,0,4,0,1,1,0,2,0,0,0,0,0,-0.258464664,1.312493622,-1.587034203,0.424417045,0.923090278,0,12.55136021,-5.683638432,-0.142209625,-0.258464664,0,1.504427556,0,-1.587034203,0.424417045,-4.334304375,0,0,3.68401703,0,11.28270125,0,12.55136021,12,10,0,102,0,0,0,30,0,0,48,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,6,1,0,0,0,11,6,0,0,6,1,2,0,0,6,6,2,0,12,0,0,0,0,6,0,0,0,0,4,5,4,0,6,0,1,0,0,0,0,0,0,9,4,2,0,0,0,0,0,6,0,6,0,0,6,1,1,0,6,0,1,1,0,0,0,0,2,1,0,6,0,0,0,0,0,0,0,4,3,0,0,12,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0.565429302,54.02,54.02,2.764100015,-3.207360869,167.7126376,36.02150137,305.9136213,3.681635168
592,FC(F)(F)C(Oc1nc(Nc2ccc(Cl)cc2)nc(N2CCOCC2)n1)C(F)(F)F,Train,0,7.586746539,7,38,5,0,14,5,2,1,14,31.81818182,36.36363636,11.36363636,4.545454545,15.90909091,7,6,3,3,0,3,18,0,3,0,0,0,317.5001894,9.717229784,8.367456278,6.490456638,2.572167851,10.99672466,5.740008598,3.920024826,26.78968004,33.37246684,-8,2,1,0,0,0,9,4,2,0,0,0,0,0,1,1,0,2,1,0,0,13,0,0,0,0,4,1,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.141577972,0,6.091279287,-4.08951753,0,-0.75234032,0,-11.42901078,2.680463278,1.529033027,11.27876178,0,0,0,77.22499305,5.788744377,4,0,4,1,0,5,0,1,1,0,0,0,2,0.283540168,1.522531965,0,-1.122587624,2.680463278,1.529033027,12.87083218,-5.714505388,0,0.287248818,0,1.523107678,-4.08951753,0,0.423538006,-5.714505388,0,0,4.067991308,0,0,5.172724036,12.87083218,26,43,0,186,37,7,0,78,21,0,48,72,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,11,4,0,0,0,16,4,4,0,6,7,2,0,0,6,17,2,0,6,2,0,1,0,0,0,0,6,0,10,13,1,0,6,1,3,3,0,0,0,0,0,9,13,3,0,0,0,0,2,12,0,0,0,0,9,16,6,0,12,1,0,0,0,0,0,0,4,2,0,0,0,0,2,18,1,0,0,18,2,3,0,18,2,0,0,0,0,0,0,4,0,24,0,0,0,0,0,4,0,2,0,12,3,0,0,0,6,0,3.700439718,-0.117814262,72.4,72.4,3.977199838,-5.673164313,183.2521086,18.01075068,435.8139535,3.784719273
595,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1NC(=O)c1c[nH]c2cc(C(F)(F)F)ccc2c1=O,Train,0,6.260177744,10,54,4,4,17,3,3,0,12,30.90909091,47.27272727,5.454545455,5.454545455,10.90909091,3,12,5,2,2,3,22,0,4,0,1,0,498.4364173,13.81333867,10.84703726,8.306108945,3.631311879,14.3167512,7.742005502,4.592425794,31.51289287,50.97364981,1.25,3,0,0,0,0,18,10,8,5,0,1,1,0,1,0,0,2,0,0,0,12,1,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,2,0,0,3,10,1,0,0,0,0,3,0,0,1,2,0,0,0,0,1.604554842,0,0.985799201,10.68844131,0,-2.812981765,-1.582508747,0,-9.207969887,7.369144959,0,0,0,38.27145741,0,77.68406268,0,0,1,10,0,4,8,0,3,0,0,0,0,0,0,0.732035153,-0.882792165,-0.964166076,2.360004221,0,12.94404196,-4.613998081,1.604554842,0,0.985799201,1.486064356,0,-0.379186195,0.500931047,-4.593971806,0,0,0,0,12.84246607,0,12.9506456,18,46,0,171,0,20,0,189,0,0,183,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,6,3,0,0,0,35,9,4,0,6,0,2,0,0,6,13,10,0,12,0,0,0,0,0,0,0,0,0,24,9,9,0,12,0,1,3,0,0,1,0,0,0,4,10,0,6,0,1,1,6,0,0,0,0,25,7,11,0,9,0,0,0,0,0,0,0,7,5,0,6,0,0,1,0,1,6,0,24,7,6,0,9,0,0,0,0,0,0,3,3,0,6,0,2,3,1,3,20,3,5,0,6,0,0,3,0,0,0,4.523561956,0.842867365,91.06,91.06,6.415719941,-6.629285524,219.2277128,54.03225205,558.089701,4.184045295
597,O=C1C(SC(F)(F)C(F)F)=C(C(F)(F)F)OC2C3C=CC(C3)C12,Train,0,7.72532121,8,28,2,3,9,0,2,1,10,28.125,40.625,0,6.25,21.875,8,4,6,0,3,1,11,2,2,1,1,93.9977911,110.256821,8.920481412,6.910826677,6.698060871,4.061205699,7.729089194,5.015307682,3.159533599,25.3102428,18.88748199,-11,2,2,3,2,3,0,0,0,3,4,0,0,0,0,0,0,1,0,0,0,9,0,1,3,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0.384322641,3.24823624,0,-7.150771054,-4.559467593,0,0,-10.02989855,0,0,0,0,12.28339664,0,90.09535373,0,1,2,0,5,3,0,0,0,0,0,0,0,1,0.384322641,0,-1.89349537,0,0,0,12.29828179,-5.215561697,0,0.384322641,1.624223356,0,-0.408834299,-1.19837963,0,-4.814336853,0,0,0,0,12.28339664,4.800863568,13.18705097,0,0,0,0,0,4,6,68,0,22,100,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,18,0,6,3,7,0,0,0,0,5,0,7,2,5,0,0,0,0,0,0,0,3,4,13,0,7,2,12,0,0,0,0,0,1,0,0,0,0,3,3,17,0,0,0,0,0,7,0,0,6,0,0,1,20,0,0,0,0,0,0,4,0,0,0,13,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-0.557648157,26.3,51.6,4.14139995,-4.430608886,140.8656078,0,313.8870432,5.690293695
599,C#CCONC(=O)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,Train,0,6.736130136,8,31,7,1,11,1,4,0,11,30.55555556,38.88888889,2.777777778,11.11111111,16.66666667,5,8,1,1,0,1,6,0,1,0,0,0,97.95367965,6.718338844,4.862515848,4.389656654,1.425210943,7.153428268,3.346643708,3.497277645,19.53203029,26.88152247,-5.5,2,0,0,0,0,6,3,3,1,0,0,0,0,0,2,0,2,0,0,0,11,0,0,0,0,3,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,9,1,0,0,0,0,1,2,0,0,1,0,0,0,0,0,-3.694046467,0,2.579445704,0,-1.078811886,-1.459980762,0,-9.316512099,1.816526006,0,0,0,11.87447952,0,73.12836936,0,3,0,3,0,1,3,0,1,0,0,0,0,3,-1.707095616,0.783745276,-1.078811886,-0.529174698,1.816526006,0,12.14442592,-4.681377602,0,-0.338545615,0,0.927106403,0,-1.078811886,-0.403904137,-4.635134497,0,0,0,0,11.87447952,4.519270007,12.2316972,0,11,0,45,0,28,0,162,0,0,111,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,6,0,0,1,11,2,9,0,6,0,1,0,0,6,3,9,0,0,0,0,0,0,0,0,1,6,0,12,3,8,0,6,0,0,1,0,0,1,0,0,0,2,5,0,12,0,0,1,0,3,0,0,0,8,2,8,0,15,0,0,0,0,1,0,0,1,7,0,9,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,3,0,12,0,1,0,9,0,0,0,0,3,3,0,0,0,12,0,0,0,0,0,0,3.169925001,-0.119256814,56.79,56.79,2.86339997,-3.954732348,168.7492292,20.62508306,357.9401993,3.78555197
604,O=C(CCn1cnnn1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,Train,0,6.523677606,7,31.5,4,1,9,5,1,0,12,27.27272727,36.36363636,15.15151515,3.03030303,18.18181818,4,6,2,2,0,2,11,1,1,0,0,78.47092352,89.88173493,7.532388966,5.54966489,4.665630519,1.749394517,7.852182315,2.798288872,3.452986965,18.22479049,25.84056286,-3.5,2,1,0,0,0,7,3,3,0,0,1,0,0,0,0,0,2,0,0,0,11,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,5,0,1,2,0,0,1,0,0,0,1,1,0,0,0,0,-0.215714758,0,2.059891451,0,-0.779676871,-3.611048333,0,-9.958061699,2.008480726,0,10.09023418,1.187361111,11.67407407,0,76.21112679,0,2,0,4,0,1,3,0,1,0,0,1,0,0,-0.23349537,-0.017127234,-0.779676871,-1.506387734,2.008480726,0,12.70185446,-4.979030849,0,0.017780612,0,1.207651401,0,-0.779676871,-0.598272865,-4.979030849,0,0,3.4660877,0,11.67407407,0,12.70185446,27,23,0,276,0,0,0,42,0,0,66,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,5,1,0,3,0,13,7,1,0,6,3,1,0,0,6,7,2,0,12,0,0,0,0,0,0,0,0,0,9,6,2,0,12,0,1,1,0,0,0,0,0,0,4,3,0,12,0,1,1,6,0,0,0,0,6,3,3,0,6,0,2,2,0,0,0,0,6,0,0,6,0,0,0,0,0,6,0,2,9,0,0,6,0,0,0,0,0,0,7,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,6,0,0,0,3.700439718,-0.054009981,72.7,72.7,2.739499889,-3.947429536,182.6603354,18.01075068,330.1495017,3.626566802
606,FC(F)(F)Oc1ccccc1-c1nnc(-c2cccc(C(F)(F)F)c2)o1,Train,0,6.195894564,6,36.5,3,0,8,2,2,0,10,23.52941176,47.05882353,5.882352941,5.882352941,17.64705882,2,17,3,3,0,3,17,1,2,0,0,67.07125097,175.2714304,8.56785802,7.209005149,5.034893093,2.134284566,8.481708738,4.693791196,3.631705715,18.20136142,29.89234651,-0.5,1,0,0,0,0,14,8,4,0,0,0,0,0,0,1,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,9.17946809,0,0,-2.24692829,0,-9.494043231,0,0,7.202824074,0,0,5.241664777,75.72754075,0,0,0,8,0,0,6,0,0,0,0,0,0,1,0,0.80100411,0,-0.920782509,0,0,12.46799513,-4.93056071,0,0,0,1.423329197,0,0,-0.020559374,-4.563482521,0,0,3.60275463,0,0,3.889473833,12.77451845,0,13,0,78,0,4,0,72,0,0,120,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,2,4,0,1,0,20,4,4,0,3,0,2,0,0,6,6,7,0,9,0,0,0,0,0,0,0,0,0,12,8,5,0,12,0,0,1,0,0,1,0,0,0,8,5,0,15,0,0,1,0,0,0,0,0,12,4,1,0,3,0,0,0,6,0,0,6,0,2,0,6,0,0,0,6,0,0,0,12,0,2,0,6,0,0,0,0,0,0,0,2,0,12,0,0,0,0,0,4,0,0,0,12,0,0,0,0,3,0,4.169925001,-0.608337902,48.15,48.15,5.320999846,-6.066058908,143.5939287,0,351.461794,3.745257688
607,CCn1nc(C)c(/C=N/NC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1C,Train,0,7.000118867,17,37.5,8,2,13,4,1,0,18,28.26086957,32.60869565,8.695652174,2.173913043,28.26086957,10,7,1,1,0,1,5,1,0,0,0,123.4982184,0,13.92866635,7.762646643,6.469109258,2.343259935,7.789696139,2.914698545,3.668044158,39.94021488,42.47217659,-14.25,4,5,0,0,0,3,0,0,1,0,0,0,0,0,0,5,1,0,1,0,17,3,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,1,1,0,0,0,2,0,1,6,3,0,1,0,0,0,1,1,1,0,0,4.399289556,0.294662629,0.542162879,0,0,-3.492833811,0.518103973,0,-46.18782028,0.62729084,0,3.915678414,1.338021112,11.28946267,0,169.151528,0,1,1,0,0,1,3,0,1,0,1,1,0,0,0.294662629,0,-3.492833811,0.03602692,0.62729084,0,12.02202763,-8.085628345,1.62801585,0.294662629,0.542162879,0,0,-3.492833811,0.310783897,-6.920002047,0,2.771120677,3.915678414,0,11.28946267,0,13.65695623,18,19,0,439,0,0,0,74,0,0,326,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,1,0,5,1,0,2,0,11,12,1,0,23,0,1,0,0,8,10,1,0,19,0,0,1,0,2,0,0,2,22,11,6,2,0,15,0,2,0,0,4,0,0,2,18,5,2,0,13,0,2,0,4,0,2,0,14,7,6,3,0,11,0,0,0,4,0,0,2,5,3,0,11,0,0,2,4,0,2,0,8,3,1,0,12,0,0,0,9,0,3,2,1,0,14,0,0,7,0,0,7,2,0,0,17,0,0,4,0,0,0,3,-0.05161775,59.28,59.28,4.708739944,-5.309830112,270.840643,17.88822857,436.5780731,4.115001642
608,O=C(CC(=O)Nc1ccccc1C(F)(F)F)Nc1ccccc1C(F)(F)F,Train,0,6.546756199,8,36,4,2,12,2,2,0,10,30.76923077,43.58974359,5.128205128,5.128205128,15.38461538,3,6,2,2,0,2,12,0,2,0,0,0,205.5407834,8.2578773,7.172789622,5.359815068,2.213244716,8.961091392,3.969161762,3.660713968,20.28325615,31.87427414,-1,2,1,0,0,0,12,8,4,0,0,2,0,0,0,0,0,2,0,0,0,10,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,0,0,0,8,0,0,2,0,0,2,0,0,0,2,0,0,0,0,0,-0.959937642,0,8.243256681,0,-2.206130008,-3.333950238,0,-9.448847516,3.873237355,0,0,0,23.62515676,0,77.20721461,0,1,0,8,0,2,4,0,2,0,0,0,0,0,-0.959937642,0.745299165,-1.103065004,-1.110022959,1.936618678,0,12.8678691,-4.724423758,0,-0.959937642,0,1.254465832,0,-1.103065004,-0.556952161,-4.724423758,0,0,0,0,11.81257838,0,12.8678691,4,12,0,72,0,4,0,84,0,0,120,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,4,2,0,0,0,19,6,2,0,6,0,2,0,0,6,8,4,0,12,0,0,0,0,0,0,0,0,0,14,2,4,0,12,0,1,2,0,6,1,0,0,0,2,8,0,12,0,0,0,0,0,0,0,0,9,4,6,0,6,0,0,0,0,0,0,6,6,6,0,6,0,0,0,0,0,0,0,10,2,2,0,0,0,0,0,6,0,6,0,0,0,6,0,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,3.906890596,0.377223599,58.2,58.2,4.691499919,-5.067554165,176.0720351,36.02150137,392.9069767,3.466600641
