NAME,SMILES,Set,Obs,MW,stdMW,nTA,SCBO,RBN,nDB,nH,nN,nO,nHM,nHet,H%,C%,N%,O%,X%,nCsp3,max_conj_path,nCIR,nIR,nFR,Rbrid,NRS,nRingAtoms,nSpiro,nR05,nR06,nR10,D/DTrain06,X3,X4,X2v,X2sol,X5sol,RDCHI,Eta_betaP,Eta_C,Eta_F,Eta_FL,Eta_D_beta,nCp,nCs,nCt,nCrs,nCrt,nCrq,nCar,nCbH,nCb-,nCconj,nR=Cs,nR=Ct,nRCONHR,nArCONR2,nCONN,nArNHR,nRNR2,nArOR,nCR2X2,nCRX3,nArX,nPyridines,nHAcc,C-001,C-002,C-003,C-005,C-006,C-008,C-011,C-012,C-016,C-025,C-026,C-027,C-028,C-029,C-032,C-034,C-040,C-041,C-043,C-044,H-046,H-047,H-048,H-049,H-051,H-052,O-056,O-058,O-059,O-060,N-068,N-070,N-071,N-072,N-073,N-074,F-084,S-107,SsCH3,SssCH2,SdsCH,SaaCH,SsssCH,SdssC,SaasC,SaaaC,SssssC,SssNH,SsssN,SaaN,SaasN,SaaO,SsF,NssCH2,NdsCH,NaaCH,NsssCH,NdssC,NaasC,NaaaC,NssssC,NssNH,NsssN,NdsN,NaasN,NsOH,NssO,minssCH2,minaaCH,mindssC,minaasC,minssNH,minsssN,minsF,gmin,MaxsCH3,MaxssCH2,MaxdsCH,MaxaaCH,MaxsssCH,MaxdssC,MaxaasC,MaxssssC,MaxsNH2,MaxdsN,MaxaaN,MaxsOH,MaxdO,MaxssO,gmax,T(N..N),T(N..O),T(N..S),T(N..F),T(N..Cl),T(O..O),T(O..S),T(O..F),T(O..Cl),T(S..F),T(F..F),T(F..Cl),B01[C-O],B01[C-S],B01[N-N],B02[C-O],B02[C-S],B02[N-N],B02[N-O],B02[N-S],B02[O-O],B03[C-O],B03[N-N],B03[N-O],B03[N-F],B03[O-F],B03[F-F],B04[C-O],B04[N-N],B04[N-O],B04[N-S],B04[N-F],B04[O-O],B04[F-F],B05[C-O],B05[C-F],B05[N-N],B05[N-O],B05[N-F],B05[O-O],B05[O-F],B06[C-O],B06[C-S],B06[C-F],B06[N-N],B06[N-O],B06[N-F],B06[O-O],B06[O-F],B06[F-F],B07[C-N],B07[C-O],B07[C-S],B07[C-F],B07[N-O],B07[N-F],B07[O-O],B07[O-F],B08[C-N],B08[C-O],B08[C-S],B08[N-O],B08[N-F],B08[O-F],B09[C-C],B09[C-N],B09[C-O],B09[C-F],B09[N-F],B09[O-F],B10[C-C],B10[C-N],B10[C-O],B10[C-F],B10[N-F],B10[O-F],F01[C-N],F01[C-O],F01[C-S],F01[N-N],F01[N-O],F02[C-C],F02[C-N],F02[C-O],F02[C-S],F02[C-F],F02[N-N],F02[N-O],F02[N-S],F02[O-O],F02[F-F],F03[C-N],F03[C-O],F03[C-S],F03[C-F],F03[N-N],F03[N-O],F03[N-S],F03[N-F],F03[N-Cl],F03[O-O],F03[O-F],F03[F-F],F04[C-C],F04[C-N],F04[C-O],F04[C-S],F04[C-F],F04[C-Cl],F04[N-N],F04[N-O],F04[N-S],F04[N-F],F04[O-O],F04[O-S],F04[O-F],F04[F-F],F05[C-N],F05[C-O],F05[C-S],F05[C-F],F05[C-Cl],F05[N-N],F05[N-O],F05[N-F],F05[O-O],F05[O-F],F05[S-F],F05[F-F],F06[C-C],F06[C-N],F06[C-O],F06[C-S],F06[C-F],F06[C-Cl],F06[N-N],F06[N-O],F06[N-F],F06[O-O],F06[O-S],F06[O-F],F06[F-F],F07[C-N],F07[C-O],F07[C-S],F07[C-F],F07[C-Cl],F07[N-N],F07[N-O],F07[N-F],F07[O-O],F07[O-F],F07[S-F],F08[C-C],F08[C-N],F08[C-O],F08[C-S],F08[C-F],F08[C-Cl],F08[N-N],F08[N-O],F08[N-F],F08[O-O],F08[O-F],F09[C-N],F09[C-O],F09[C-S],F09[C-F],F09[C-Cl],F09[N-O],F09[N-F],F09[O-O],F09[O-F],F10[C-C],F10[C-N],F10[C-O],F10[C-S],F10[C-F],F10[C-Cl],F10[N-O],F10[N-F],F10[O-O],F10[O-F],F10[F-F],Uc,Hy,TPSA(NO),TPSA(Tot),ESOL,SAacc,SAdon,SAscore
636,Cc1ccc(N2C(=O)NC(C(F)(F)F)(C(F)(F)F)C3=C2CC(C)(C)CC3=O)cc1,Train,0,420.39,6.707100329,11,37,1,3,18,2,2,0,10,38.29787234,40.42553191,4.255319149,4.255319149,12.76595745,9,6,4,1,2,1,2,16,0,0,3,1,220.1046953,10.3831397,9.919949185,8.109267323,11.50667517,5.72664195,3.393978279,11,33.67303045,32.58076282,5.880505573,-7.75,5,2,1,2,1,1,6,4,2,3,1,1,0,0,1,0,0,0,0,2,0,0,10,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,9,4,0,0,2,2,0,2,0,0,0,0,0,2,0,0,0,0,4.838359598,-0.804929165,0,5.932149471,0,-4.915492777,0.851296218,0,-17.58668428,1.088236725,0.739398148,0,0,0,83.07220037,2,0,4,0,4,2,0,4,1,1,0,0,0,0,-0.502627341,1.402571807,-1.590043462,0.0731935,1.088236725,0.739398148,13.84536673,-5.960315282,1.732468526,-0.302301824,0,1.563502929,0,-0.575460129,0.778102718,-0.917241237,0,0,0,0,12.65492525,0,13.84536673,2,12,0,48,0,6,0,60,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,5,2,0,0,0,28,7,2,0,6,1,2,0,0,6,8,6,0,12,0,0,0,6,0,0,0,0,21,10,11,0,18,0,0,2,0,0,0,0,0,9,4,6,0,12,0,0,0,6,0,12,0,0,24,3,6,0,12,0,0,0,0,1,0,0,0,1,3,0,24,0,0,0,0,0,0,0,8,0,1,0,12,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3.321928095,-0.234024451,49.41,49.41,-5.483709278,161.1855983,18.01075068,4.011321901
637,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(Cc3ccncc3)C2)C1,Train,0,471.49,6.581146189,7,43,3,1,23,3,1,0,10,41.07142857,41.07142857,5.357142857,1.785714286,10.71428571,11,8,4,2,0,0,3,22,1,1,3,0,342.7443145,11.85343834,9.374475076,8.940934286,12.24164174,6.717459747,4.19693882,13.5,34.57951061,33.58266034,6.975694945,-8.25,2,3,0,3,0,1,11,3,3,1,0,0,0,1,0,0,1,0,0,2,0,1,10,0,3,0,0,5,0,0,0,0,4,0,2,0,0,0,0,1,0,0,0,2,15,0,2,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,5.207762749,0,8.356105337,0,-0.793278931,-2.426984672,0,-10.18841149,0,3.671052762,4.000525831,0,0,79.21520667,8,0,7,0,1,4,0,3,0,2,0,0,0,0,0.308070127,0.044071645,-0.793278931,-1.475194327,0,1.411784769,13.20253445,-4.987774693,0,0.861128118,0,1.924173962,0,-0.793278931,1.105960817,-0.212862103,0,0,4.000525831,0,13.04135508,0,13.20253445,18,19,0,186,0,0,0,36,0,0,66,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,8,1,0,0,0,33,8,1,0,6,0,1,0,0,6,10,4,0,12,0,0,0,0,0,0,0,0,26,7,4,0,12,0,1,0,0,0,0,0,0,0,6,6,0,18,0,1,0,0,0,0,0,0,28,4,1,0,0,0,0,1,6,0,0,6,9,6,1,0,12,0,0,0,0,0,0,0,20,6,1,0,12,0,0,0,0,0,0,4,2,0,18,0,0,0,0,0,11,2,2,0,6,0,0,6,0,0,0,3.807354922,-0.69106939,36.44,36.44,-5.922820376,137.939764,0,4.117188668
638,O=C(NNS(=O)(=O)c1ccccc1C(F)(F)F)c1cc2ncc(C(F)(F)F)cc2s1,Train,0,469.42,7.689194225,9,43,4,3,9,3,3,2,14,23.07692308,41.02564103,7.692307692,7.692307692,15.38461538,2,11,4,1,2,1,2,15,0,1,2,0,203.2201588,10.50645224,8.174414025,8.503921493,12.98955648,6.968596557,3.884347801,18.5,25.00351899,36.17661369,7.537566548,-0.5,2,0,0,0,0,0,13,4,2,1,0,0,0,0,0,0,0,0,0,2,0,1,12,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,2,1,0,0,0,0,6,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,5.807004018,0,-1.083681973,-3.777761865,0.072845712,-9.599406199,3.283328806,0,3.592531337,0,0,77.25494445,0,0,7,0,1,4,2,2,2,0,0,0,0,0,0,0.56178497,-1.083681973,-1.432878561,1.544969136,0,12.73938374,-4.955666327,0,0,0,1.11849915,0,-1.083681973,-0.204971275,-4.643739871,0,0,3.592531337,0,12.20282773,0,13.01226441,11,36,19,129,0,12,19,144,0,84,138,0,1,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,3,1,3,1,0,18,6,3,6,6,0,3,1,1,6,8,5,5,12,0,3,2,0,0,0,0,0,7,9,10,4,9,0,0,0,1,3,0,1,0,0,7,6,1,6,0,1,1,3,2,6,3,0,7,4,6,3,6,0,1,0,3,0,2,0,0,3,8,3,6,0,0,0,0,0,0,0,9,2,3,5,3,0,0,2,3,0,6,2,4,2,3,0,0,3,0,0,10,3,2,0,6,0,0,0,0,0,0,4.321928095,0.441044218,88.16,124.78,-5.202696303,210.1747922,34.1707039,3.9469506
640,O=C(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCC[C@@]2(CCN(c3ccccn3)C2)C1,Train,0,457.46,6.588247998,7,42,2,1,21,3,1,0,10,39.62264151,41.50943396,5.660377358,1.886792453,11.32075472,10,8,4,2,0,0,3,22,1,1,3,0,324.5533032,11.71457947,9.212069448,8.484309067,11.79404798,6.672008727,4.0735591,14,32.56476122,33.37108918,6.918459097,-7.25,2,3,0,3,0,1,11,3,3,1,0,0,0,1,0,0,0,0,0,2,0,1,10,0,3,0,0,4,0,0,0,0,3,0,1,0,1,0,0,1,0,0,0,2,14,0,1,0,4,0,1,0,0,0,0,1,1,0,0,0,0,0,4.15940453,0,8.294703012,0,-0.808369342,-2.751403785,0,-10.24799301,0,3.487175211,4.338143205,0,0,79.0967552,7,0,7,0,1,4,0,3,0,2,0,0,0,0,0.28448767,0.037879419,-0.808369342,-1.481859991,0,1.389944255,13.18279253,-4.992015387,0,0.829866544,0,1.881020303,0,-0.808369342,0.80603925,-0.263962231,0,0,4.338143205,0,13.01491831,0,13.18279253,12,16,0,168,0,0,0,36,0,0,66,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,0,8,1,0,0,0,31,8,1,0,6,1,1,0,0,6,12,4,0,12,0,0,0,0,0,0,0,0,26,7,4,0,12,0,1,0,0,0,0,0,0,0,8,6,0,18,0,0,0,0,0,0,0,0,26,3,1,0,0,0,1,1,6,0,0,6,9,6,1,0,12,0,0,0,0,0,0,0,19,4,1,0,12,0,0,1,0,0,0,5,2,0,18,0,0,0,0,0,10,2,1,0,6,0,0,6,0,0,0,3.807354922,-0.68144953,36.44,36.44,-6.291831309,137.939764,0,4.207509004
641,O=c1cc(C(F)(F)F)[nH]c(-c2ccccc2OC(F)(F)F)n1,Train,0,324.2,6.247337634,7,29,2,3,6,2,2,0,10,21.42857143,42.85714286,7.142857143,7.142857143,21.42857143,2,12,2,2,0,0,2,12,0,0,2,0,142.8318903,6.651948469,5.61029545,4.023381865,6.794169474,3.45350171,3.13888062,11,15.63818295,24.50301061,5.784102865,-3.75,1,0,0,0,0,0,6,4,2,4,2,0,0,0,0,0,0,1,0,1,0,0,10,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.205087987,4.386605371,0,-3.354746788,-1.207870843,0,-9.921911258,1.784191232,0,0,0,0,74.74939177,0,1,4,0,3,2,0,2,1,0,1,0,0,1,0,0.891945862,-1.426563209,-0.780116213,1.784191232,0,12.29033037,-5.043615599,0,0,0.205087987,1.262723923,0,-0.680856482,-0.42775463,-4.878295659,0,3.249803477,0,0,11.23347895,3.70930343,12.62613355,2,14,0,60,0,6,0,66,0,0,93,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,13,5,3,0,3,1,1,0,0,6,6,5,0,6,0,0,0,3,0,0,0,0,10,5,3,0,12,0,0,3,0,0,0,0,0,0,4,4,0,12,0,0,0,3,0,3,0,0,8,0,4,0,9,0,0,0,6,1,0,0,0,0,2,0,12,0,0,0,0,0,3,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.321928095,-0.085543805,54.98,54.98,-4.389705184,160.7017748,18.01075068,3.831444222
644,Cc1cc(NC(=O)NC(C(F)(F)F)C(F)(F)F)no1,Train,0,291.18,6.83201225,8,22.5,2,1,7,3,2,0,11,26.92307692,30.76923077,11.53846154,7.692307692,23.07692308,4,5,1,1,0,0,1,5,0,1,0,0,0,5.26796022,4.612808539,3.437502088,5.754672735,1.446511609,2.865926616,6,14.71140745,18.7639942,4.426987446,-7,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,11,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,0,0,3,0,0,1,0,1,0,0,0,2,0,0,0,0,1.420949546,0,0,1.12079743,-3.964816704,-1.700972222,-0.086489119,0,-11.31481859,2.455435563,0,3.177956349,0,4.467956113,72.73575712,0,0,1,1,1,2,0,2,2,0,0,0,0,0,0,1.12079743,-1.700972222,-0.30731576,0.772935563,0,12.12262619,-5.657409297,1.420949546,0,0,1.12079743,-3.964816704,-1.700972222,0.220826641,-5.657409297,0,0,3.177956349,0,11.02157785,0,12.12262619,8,16,0,90,0,5,0,78,0,0,48,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,1,5,5,3,0,6,2,2,0,0,6,5,2,0,6,0,1,0,6,0,0,0,0,2,4,4,0,6,0,1,1,0,0,0,0,0,9,2,1,0,0,0,0,1,6,1,6,0,0,3,3,2,0,6,0,0,0,0,0,0,0,0,0,2,0,6,0,0,0,6,0,0,0,2,0,0,0,6,0,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807354922,0.703556068,67.16,67.16,-3.221135727,180.2578257,36.02150137,3.702093704
646,CCCCn1c(SCC(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)nnc1C(CC)N(C)C,Train,0,511.6,7.300387784,11,41.5,10,1,27,5,1,1,13,44.26229508,34.42622951,8.196721311,1.639344262,9.836065574,12,6,2,2,0,0,2,11,0,1,1,0,134.5152513,10.81508299,8.461410617,8.807528225,12.3760512,5.817796879,4.138170501,12.5,38.67807419,34.1572223,6.641781407,-9.25,4,4,0,0,0,0,8,3,3,0,0,0,1,0,0,0,1,0,0,2,0,0,11,2,3,0,2,2,1,0,0,0,2,1,0,0,0,0,0,1,0,1,1,8,14,0,0,0,4,0,1,0,0,1,0,0,1,1,0,0,1,7.862035737,2.895802927,0,0.960534142,-0.001453218,-0.760470732,-2.386977032,0,-9.992376351,2.133318137,1.999491606,8.433282821,1.904410661,0,78.22191259,5,0,3,1,1,5,0,2,1,1,0,1,0,0,-0.263282785,0.010950185,-0.760470732,-1.496739437,2.133318137,1.999491606,13.03698543,-4.996188175,2.025607432,0.914735506,0,0.474791978,-0.001453218,-0.760470732,0.732921809,-4.996188175,0,0,4.269425847,0,12.37803989,0,13.03698543,38,26,15,294,0,0,3,42,0,48,66,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0,10,1,2,1,0,22,10,1,1,6,2,1,2,0,6,11,1,2,12,2,0,2,0,0,0,0,0,16,19,3,3,12,0,1,0,0,0,0,0,0,0,7,2,4,12,0,2,2,6,0,0,0,0,14,8,5,6,6,0,1,1,0,0,0,0,9,9,2,3,6,0,0,0,0,0,6,0,16,8,2,0,0,0,1,1,0,0,0,13,4,0,6,0,0,0,0,0,18,5,0,0,0,0,0,12,0,0,0,3.700439718,-0.216959114,63.05,88.35,-6.166082624,169.3666861,18.01075068,4.133187694
647,Cc1nc(C(F)(F)F)c(C(=O)NC(=O)Nc2ccc(OC(F)(F)F)cc2)s1,Train,0,413.33,7.239307446,9,35.5,3,2,9,3,3,1,13,25,38.88888889,8.333333333,8.333333333,16.66666667,3,7,2,2,0,0,2,11,0,1,1,0,103.4692613,8.068167373,6.970121609,6.091996929,9.768589591,4.415689069,3.698643633,14,21.75148822,30.03978331,6.834012192,-4,2,0,0,0,0,0,9,4,2,1,0,0,0,0,1,0,0,1,0,1,0,0,12,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,1,1,1,0,0,4,0,0,3,0,0,2,0,1,0,0,0,2,0,0,0,1,1.265209016,0,0,3.893553549,0,-2.494335921,-2.785178453,0,-9.759893491,3.786500457,0,3.228337969,0,0,74.65356865,0,0,4,0,2,5,0,2,2,0,0,0,0,1,0,0.902016156,-1.317176017,-1.413007077,1.693573161,0,12.05120576,-4.887099413,1.265209016,0,0,1.044760619,0,-1.177159903,-0.0202439,-4.872794079,0,0,3.228337969,0,11.89040888,3.636845728,12.83331712,12,43,10,132,0,20,18,138,0,48,138,0,1,1,0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,6,4,2,0,0,13,6,3,3,3,1,3,1,0,6,6,6,1,6,0,0,1,3,0,0,0,0,8,6,6,1,12,0,1,2,0,0,1,0,0,0,5,5,0,9,0,0,1,3,0,3,0,0,6,4,6,1,6,0,1,1,0,0,0,0,0,2,3,2,0,0,0,1,6,1,3,0,8,3,3,2,6,0,0,0,0,0,0,2,1,1,6,0,0,3,1,3,5,1,2,0,9,0,0,0,0,0,0,3.807354922,0.487122045,80.32,108.56,-4.959729965,203.8574525,36.02150137,3.62024164
648,CCC(NC(=O)Nc1nccs1)(C(F)(F)F)C(F)(F)F,Train,0,321.28,7.989564052,8,23.5,3,1,9,3,1,1,11,31.03448276,31.03448276,10.34482759,3.448275862,20.68965517,5,5,1,1,0,0,1,5,0,1,0,0,0,6.382244291,5.435665686,4.56534898,6.823036925,1.636786494,2.849828519,6,18.77983869,18.72640718,4.009636714,-7.25,3,1,1,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,10,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,1,1,0,2,0,1,0,0,0,0,0,2,0,0,0,1,0.685170777,-1.383641818,0,2.635982615,0,-1.628287037,-0.114025888,0,-15.66490127,2.778032407,0,3.52048989,0,0,76.41085743,1,0,2,0,1,1,0,3,2,0,0,0,0,0,-1.383641818,1.236972789,-1.628287037,-0.114025888,0.965,0,12.7351429,-5.680338955,0.685170777,-1.383641818,0,1.399009826,0,-1.628287037,-0.114025888,-4.304223356,0,0,3.52048989,0,11.32270833,0,12.7351429,8,8,8,90,0,0,4,30,0,42,48,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,0,0,8,4,0,1,6,2,2,2,0,6,6,2,1,12,0,0,0,6,0,0,0,0,4,3,3,0,12,0,1,1,1,0,0,1,0,9,4,3,1,0,0,0,0,6,0,6,0,0,3,3,0,3,6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,0,6,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.807354922,0.655856638,54.02,82.26,-3.709384967,167.7126376,36.02150137,3.751209909
649,OC1(C(F)(F)F)CC(O)(C(F)(F)F)N2NC(c3ccccc3)=CC2=N1,Train,0,367.28,6.655503893,8,32,1,2,11,3,2,0,11,30.55555556,38.88888889,8.333333333,5.555555556,16.66666667,5,10,4,1,2,1,2,15,0,1,2,0,140.7265235,9.860196875,7.149524755,5.646771341,9.529842599,4.555267987,3.279423048,9,23.98177672,26.94515544,5.571359322,-7.75,2,3,0,3,0,0,6,5,1,3,2,0,0,0,0,0,0,0,0,2,0,0,11,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,-2.125585632,0.890787037,7.774965301,0,-0.890553194,0.360808296,0,-19.0933899,2.210742158,0.078912037,0,0,0,79.1270469,1,1,5,0,2,1,0,4,1,1,1,0,2,0,-2.125585632,1.500439461,-0.884487906,0.360808296,2.210742158,0.078912037,13.03916208,-5.505297383,0,-2.125585632,0.890787037,1.63722256,0,-0.006065287,0.360808296,-4.01251618,0,3.005955215,0,10.00586561,0,0,13.33652022,5,20,0,78,0,4,0,48,0,0,66,0,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,5,2,0,1,0,15,11,4,0,6,1,2,0,0,6,8,4,0,6,1,1,0,6,0,0,6,0,13,8,5,0,12,0,0,2,0,3,1,0,0,0,6,2,0,15,0,0,1,6,0,6,0,0,10,3,3,0,6,0,0,0,3,0,0,0,9,1,4,0,9,0,0,0,0,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3.169925001,1.163449144,73.54,73.54,-4.194123563,212.8029158,103.2549149,4.790337144
650,O=c1c(-c2ncc(C(F)(F)F)cc2Cl)c[nH]c2c(F)c(F)c(F)cc12,Train,0,378.67,7.096054602,8,35,1,2,5,2,1,1,10,16.66666667,50,6.666666667,3.333333333,23.33333333,1,16,4,1,2,1,2,16,0,0,3,1,202.827245,9.790533424,7.609804526,5.399771102,8.738866504,5.15249058,3.402569075,15.5,19.04974502,28.85591679,6.806025347,-1,1,0,0,0,0,0,11,1,5,3,0,1,0,0,0,1,0,0,0,1,4,1,9,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0.909292328,1.517957242,0,-1.294128401,-7.989348677,0,-4.685755525,2.26460904,0,3.511466522,0,0,78.15417429,0,1,3,0,2,8,0,1,1,0,0,0,0,0,0,0.468927207,-0.971566043,-1.762418957,2.26460904,0,12.63088191,-4.685755525,0,0,0.909292328,0.56880375,0,-0.322562358,-0.316705562,-4.685755525,0,0,3.511466522,0,12.38204456,0,13.68480706,4,8,0,70,8,0,0,40,5,0,118,40,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0,4,1,0,0,0,20,6,2,0,9,0,0,0,0,3,8,4,0,12,0,0,0,1,1,0,0,2,14,3,3,0,9,4,1,2,0,4,0,0,0,1,4,3,0,7,1,0,0,1,0,2,0,0,10,3,1,0,7,2,0,0,0,0,0,1,0,2,1,0,9,2,0,0,2,0,0,0,6,0,0,0,8,1,0,0,4,0,3,0,0,0,10,0,0,0,0,0,1,0,0,0,9,0,0,0,0,0,0,3.906890596,-0.158775297,45.75,45.75,-5.287815436,149.7018869,18.01075068,4.242469254
656,CC(=O)c1sc(NC(=O)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)F)nc1C,Train,0,464.29,7.168153306,15,34.5,3,2,7,2,2,1,16,19.44444444,36.11111111,5.555555556,5.555555556,30.55555556,8,7,2,2,0,0,2,11,0,1,1,0,106.2135587,13.41699682,8.926734622,6.973372085,8.475890121,3.949440649,3.264239486,7.5,34.59769473,36.65528165,5.685217865,-11.75,2,5,1,5,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,1,5,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,6,0,0,2,0,0,0,0,0,1,0,0,0,1,2.023971408,0,0,0,0,-4.228983633,-1.626923238,0,-43.57217535,0.852084278,0,3.280763377,0,0,149.3901144,0,0,0,0,2,3,0,6,1,0,0,0,0,0,0,0,-3.480368481,-1.078433957,0.852084278,0,13.12385356,-7.414246587,1.084103326,0,0,0,0,-0.748615153,-0.240679826,-6.814839616,0,0,3.280763377,0,11.72157266,0,14.51235371,2,15,4,124,0,7,7,157,0,73,200,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,0,1,1,0,1,4,2,2,0,0,14,3,3,2,23,1,1,2,0,5,6,4,3,26,0,0,0,1,0,0,1,20,7,6,4,1,16,0,0,2,0,4,0,1,4,20,4,3,2,6,0,0,1,5,0,4,1,10,8,2,3,2,6,0,0,0,6,0,0,2,0,1,2,1,12,0,0,0,4,1,0,4,8,0,2,0,17,0,0,0,2,0,1,0,2,0,16,0,0,0,0,4,1,0,1,0,8,0,0,0,0,4,0,3,-0.029190147,59.06,87.3,-5.127750396,249.6473803,18.01075068,4.267130579
